ID;Id_Type;Id_Parent;hierarchy;topic_fr;topic_en;definition_fr;definition_en;Reference;available_EAU;available_Morocco
11981;65346788;11979;001.028.001.179.013.036.002;Solanum villosum Mill. subsp. villosum;Solanum villosum Mill. subsp. villosum;Solanum villosum Mill. subsp. villosum;Solanum villosum Mill. subsp. villosum;NULL;0;1
11982;65346788;11941;001.028.001.179.013.037;Solanum virginianum L.;Solanum virginianum L.;Solanum virginianum L.;Solanum virginianum L.;NULL;0;1
11983;65346788;11881;001.028.001.179.014;Withania Pauquy;Withania Pauquy;Withania Pauquy;Withania Pauquy;NULL;0;1
11984;65346788;11983;001.028.001.179.014.001;Withania adpressa Coss. ex Batt.;Withania adpressa Coss. ex Batt.;Withania adpressa Coss. ex Batt.;Withania adpressa Coss. ex Batt.;NULL;0;1
11985;65346788;11983;001.028.001.179.014.002;Withania aristata (Aiton) Pauquy;Withania aristata (Aiton) Pauquy;Withania aristata (Aiton) Pauquy;Withania aristata (Aiton) Pauquy;NULL;0;1
11986;65346788;11983;001.028.001.179.014.003;Withania frutescens (L.) Pauquy;Withania frutescens (L.) Pauquy;Withania frutescens (L.) Pauquy;Withania frutescens (L.) Pauquy;NULL;0;1
11987;65346788;11983;001.028.001.179.014.004;Withania obtusifolia Täckh.;Withania obtusifolia Täckh.;Withania obtusifolia Täckh.;Withania obtusifolia Täckh.;NULL;0;1
11988;65346788;11983;001.028.001.179.014.005;Withania somnifera (L.) Dunal;Withania somnifera (L.) Dunal;Withania somnifera (L.) Dunal;Withania somnifera (L.) Dunal;NULL;0;1
11989;65346788;59;001.028.001.180;Sphenocleaceae;Sphenocleaceae;Sphenocleaceae;Sphenocleaceae;NULL;0;1
11990;65346788;11989;001.028.001.180.001;Sphenoclea Gaertn.;Sphenoclea Gaertn.;Sphenoclea Gaertn.;Sphenoclea Gaertn.;NULL;0;1
11991;65346788;11990;001.028.001.180.001.001;Sphenoclea zeylanica Gaertn.;Sphenoclea zeylanica Gaertn.;Sphenoclea zeylanica Gaertn.;Sphenoclea zeylanica Gaertn.;NULL;0;1
11992;65346788;59;001.028.001.181;Sterculiaceae;Sterculiaceae;Sterculiaceae;Sterculiaceae;NULL;0;1
11993;65346788;11992;001.028.001.181.001;Hermannia L.;Hermannia L.;Hermannia L.;Hermannia L.;NULL;0;1
11994;65346788;11993;001.028.001.181.001.001;Hermannia modesta (Ehrenb.) Planch.;Hermannia modesta (Ehrenb.) Planch.;Hermannia modesta (Ehrenb.) Planch.;Hermannia modesta (Ehrenb.) Planch.;NULL;0;1
11995;65346788;11992;001.028.001.181.002;Melhania Forssk.;Melhania Forssk.;Melhania Forssk.;Melhania Forssk.;NULL;0;1
11996;65346788;11995;001.028.001.181.002.001;Melhania denhamii R.Br.;Melhania denhamii R.Br.;Melhania denhamii R.Br.;Melhania denhamii R.Br.;NULL;0;1
11997;65346788;11995;001.028.001.181.002.002;Melhania ovata (Cav.) Spreng.;Melhania ovata (Cav.) Spreng.;Melhania ovata (Cav.) Spreng.;Melhania ovata (Cav.) Spreng.;NULL;0;1
11998;65346788;11995;001.028.001.181.002.003;Melhania phillipsiae Baker f.;Melhania phillipsiae Baker f.;Melhania phillipsiae Baker f.;Melhania phillipsiae Baker f.;NULL;0;1
11999;65346788;11992;001.028.001.181.003;Sterculia L.;Sterculia L.;Sterculia L.;Sterculia L.;NULL;0;1
12000;65346788;11999;001.028.001.181.003.001;Sterculia africana (Lour.) Fiori;Sterculia africana (Lour.) Fiori;Sterculia africana (Lour.) Fiori;Sterculia africana (Lour.) Fiori;NULL;0;1
12001;65346788;11992;001.028.001.181.004;Waltheria L.;Waltheria L.;Waltheria L.;Waltheria L.;NULL;0;1
12002;65346788;12001;001.028.001.181.004.001;Waltheria indica L.;Waltheria indica L.;Waltheria indica L.;Waltheria indica L.;NULL;0;1
12003;65346788;59;001.028.001.182;Tamaricaceae;Tamaricaceae;Tamaricaceae;Tamaricaceae;NULL;0;1
12004;65346788;12003;001.028.001.182.001;Reaumuria L.;Reaumuria L.;Reaumuria L.;Reaumuria L.;NULL;0;1
12005;65346788;12004;001.028.001.182.001.001;Reaumuria alternifolia (Labill.) Britten;Reaumuria alternifolia (Labill.) Britten;Reaumuria alternifolia (Labill.) Britten;Reaumuria alternifolia (Labill.) Britten;NULL;0;1
12006;65346788;12004;001.028.001.182.001.002;Reaumuria hirtella Jaub. & Spach;Reaumuria hirtella Jaub. & Spach;Reaumuria hirtella Jaub. & Spach;Reaumuria hirtella Jaub. & Spach;NULL;0;1
12007;65346788;12004;001.028.001.182.001.003;Reaumuria vermiculata L.;Reaumuria vermiculata L.;Reaumuria vermiculata L.;Reaumuria vermiculata L.;NULL;0;1
12008;65346788;12003;001.028.001.182.002;Tamarix L.;Tamarix L.;Tamarix L.;Tamarix L.;NULL;0;1
12009;65346788;12008;001.028.001.182.002.001;Tamarix africana Poir.;Tamarix africana Poir.;Tamarix africana Poir.;Tamarix africana Poir.;NULL;0;1
12010;65346788;12008;001.028.001.182.002.002;Tamarix amplexicaulis Ehrenb.;Tamarix amplexicaulis Ehrenb.;Tamarix amplexicaulis Ehrenb.;Tamarix amplexicaulis Ehrenb.;NULL;0;1
12011;65346788;12008;001.028.001.182.002.003;Tamarix aphylla (L.) H.Karst.;Tamarix aphylla (L.) H.Karst.;Tamarix aphylla (L.) H.Karst.;Tamarix aphylla (L.) H.Karst.;NULL;0;1
12012;65346788;12008;001.028.001.182.002.004;Tamarix arborea (Sieber ex Ehrenb.) Bunge;Tamarix arborea (Sieber ex Ehrenb.) Bunge;Tamarix arborea (Sieber ex Ehrenb.) Bunge;Tamarix arborea (Sieber ex Ehrenb.) Bunge;NULL;0;1
12013;65346788;12008;001.028.001.182.002.005;Tamarix boveana Bunge;Tamarix boveana Bunge;Tamarix boveana Bunge;Tamarix boveana Bunge;NULL;0;1
12014;65346788;12008;001.028.001.182.002.006;Tamarix canariensis Willd.;Tamarix canariensis Willd.;Tamarix canariensis Willd.;Tamarix canariensis Willd.;NULL;0;1
12015;65346788;12008;001.028.001.182.002.007;Tamarix gallica L.;Tamarix gallica L.;Tamarix gallica L.;Tamarix gallica L.;NULL;0;1
12016;65346788;12015;001.028.001.182.002.007.001;Tamarix gallica L. subsp. gallica;Tamarix gallica L. subsp. gallica;Tamarix gallica L. subsp. gallica;Tamarix gallica L. subsp. gallica;NULL;0;1
12017;65346788;12008;001.028.001.182.002.008;Tamarix getula Batt.;Tamarix getula Batt.;Tamarix getula Batt.;Tamarix getula Batt.;NULL;0;1
12018;65346788;12008;001.028.001.182.002.009;Tamarix macrocarpa (Ehrenb.) Bunge;Tamarix macrocarpa (Ehrenb.) Bunge;Tamarix macrocarpa (Ehrenb.) Bunge;Tamarix macrocarpa (Ehrenb.) Bunge;NULL;0;1
12019;65346788;12008;001.028.001.182.002.010;Tamarix nilotica (Ehrenb.) Bunge;Tamarix nilotica (Ehrenb.) Bunge;Tamarix nilotica (Ehrenb.) Bunge;Tamarix nilotica (Ehrenb.) Bunge;NULL;0;1
12020;65346788;12008;001.028.001.182.002.011;Tamarix parviflora DC.;Tamarix parviflora DC.;Tamarix parviflora DC.;Tamarix parviflora DC.;NULL;0;1
12021;65346788;12008;001.028.001.182.002.012;Tamarix passerinoides Desv.;Tamarix passerinoides Desv.;Tamarix passerinoides Desv.;Tamarix passerinoides Desv.;NULL;0;1
12022;65346788;12008;001.028.001.182.002.013;Tamarix ramosissima Ledeb.;Tamarix ramosissima Ledeb.;Tamarix ramosissima Ledeb.;Tamarix ramosissima Ledeb.;NULL;0;1
12023;65346788;12008;001.028.001.182.002.014;Tamarix senegalensis DC.;Tamarix senegalensis DC.;Tamarix senegalensis DC.;Tamarix senegalensis DC.;NULL;0;1
12024;65346788;12008;001.028.001.182.002.015;Tamarix tetragyna Ehrenb.;Tamarix tetragyna Ehrenb.;Tamarix tetragyna Ehrenb.;Tamarix tetragyna Ehrenb.;NULL;0;1
12025;65346788;59;001.028.001.183;Taxaceae;Taxaceae;Taxaceae;Taxaceae;NULL;0;1
12026;65346788;12025;001.028.001.183.001;Taxus L.;Taxus L.;Taxus L.;Taxus L.;NULL;0;1
12027;65346788;12026;001.028.001.183.001.001;Taxus baccata L.;Taxus baccata L.;Taxus baccata L.;Taxus baccata L.;NULL;0;1
12028;65346788;59;001.028.001.184;Theaceae;Theaceae;Theaceae;Theaceae;NULL;0;1
12029;65346788;12028;001.028.001.184.001;Visnea L.f.;Visnea L.f.;Visnea L.f.;Visnea L.f.;NULL;0;1
12030;65346788;12029;001.028.001.184.001.001;Visnea mocanera L.f.;Visnea mocanera L.f.;Visnea mocanera L.f.;Visnea mocanera L.f.;NULL;0;1
12031;65346788;59;001.028.001.185;Thelypteridaceae;Thelypteridaceae;Thelypteridaceae;Thelypteridaceae;NULL;0;1
12032;65346788;12031;001.028.001.185.001;Cyclosorus Link;Cyclosorus Link;Cyclosorus Link;Cyclosorus Link;NULL;0;1
12033;65346788;12032;001.028.001.185.001.001;Cyclosorus dentatus (Forssk.) Ching;Cyclosorus dentatus (Forssk.) Ching;Cyclosorus dentatus (Forssk.) Ching;Cyclosorus dentatus (Forssk.) Ching;NULL;0;1
12034;65346788;12031;001.028.001.185.002;Oreopteris Holub;Oreopteris Holub;Oreopteris Holub;Oreopteris Holub;NULL;0;1
12035;65346788;12034;001.028.001.185.002.001;Oreopteris limbosperma (All.) Holub;Oreopteris limbosperma (All.) Holub;Oreopteris limbosperma (All.) Holub;Oreopteris limbosperma (All.) Holub;NULL;0;1
12036;65346788;12031;001.028.001.185.003;Thelypteris Schmidel;Thelypteris Schmidel;Thelypteris Schmidel;Thelypteris Schmidel;NULL;0;1
12037;65346788;12036;001.028.001.185.003.001;Thelypteris interrupta (Willd.) Z.Iwats.;Thelypteris interrupta (Willd.) Z.Iwats.;Thelypteris interrupta (Willd.) Z.Iwats.;Thelypteris interrupta (Willd.) Z.Iwats.;NULL;0;1
12038;65346788;12036;001.028.001.185.003.002;Thelypteris palustris Schott;Thelypteris palustris Schott;Thelypteris palustris Schott;Thelypteris palustris Schott;NULL;0;1
12039;65346788;59;001.028.001.186;Thymelaeaceae;Thymelaeaceae;Thymelaeaceae;Thymelaeaceae;NULL;0;1
12040;65346788;12039;001.028.001.186.001;Daphne L.;Daphne L.;Daphne L.;Daphne L.;NULL;0;1
12041;65346788;12040;001.028.001.186.001.001;Daphne gnidium L.;Daphne gnidium L.;Daphne gnidium L.;Daphne gnidium L.;NULL;0;1
12042;65346788;12041;001.028.001.186.001.001.001;Daphne gnidium L. subsp. gnidium;Daphne gnidium L. subsp. gnidium;Daphne gnidium L. subsp. gnidium;Daphne gnidium L. subsp. gnidium;NULL;0;1
12043;65346788;12041;001.028.001.186.001.001.002;Daphne gnidium L. subsp. mauritanica (Nieto Fel.) Halda;Daphne gnidium L. subsp. mauritanica (Nieto Fel.) Halda;Daphne gnidium L. subsp. mauritanica (Nieto Fel.) Halda;Daphne gnidium L. subsp. mauritanica (Nieto Fel.) Halda;NULL;0;1
12044;65346788;12040;001.028.001.186.001.002;Daphne jasminea Sibth. & Sm.;Daphne jasminea Sibth. & Sm.;Daphne jasminea Sibth. & Sm.;Daphne jasminea Sibth. & Sm.;NULL;0;1
12045;65346788;12040;001.028.001.186.001.003;Daphne laureola L.;Daphne laureola L.;Daphne laureola L.;Daphne laureola L.;NULL;0;1
12046;65346788;12040;001.028.001.186.001.004;Daphne oleoides Schreb.;Daphne oleoides Schreb.;Daphne oleoides Schreb.;Daphne oleoides Schreb.;NULL;0;1
12047;65346788;12039;001.028.001.186.002;Gnidia L.;Gnidia L.;Gnidia L.;Gnidia L.;NULL;0;1
12048;65346788;12047;001.028.001.186.002.001;Gnidia carinata Thunb.;Gnidia carinata Thunb.;Gnidia carinata Thunb.;Gnidia carinata Thunb.;NULL;0;1
12049;65346788;12039;001.028.001.186.003;Thymelaea Scop.;Thymelaea Scop.;Thymelaea Scop.;Thymelaea Scop.;NULL;0;1
12050;65346788;12049;001.028.001.186.003.001;Thymelaea antiatlantica Maire;Thymelaea antiatlantica Maire;Thymelaea antiatlantica Maire;Thymelaea antiatlantica Maire;NULL;0;1
12051;65346788;12049;001.028.001.186.003.002;Thymelaea argentata (Lam.) Pau;Thymelaea argentata (Lam.) Pau;Thymelaea argentata (Lam.) Pau;Thymelaea argentata (Lam.) Pau;NULL;0;1
12052;65346788;12049;001.028.001.186.003.003;Thymelaea gattefossei Kit Tan;Thymelaea gattefossei Kit Tan;Thymelaea gattefossei Kit Tan;Thymelaea gattefossei Kit Tan;NULL;0;1
12053;65346788;12049;001.028.001.186.003.004;Thymelaea gussonei Boreau;Thymelaea gussonei Boreau;Thymelaea gussonei Boreau;Thymelaea gussonei Boreau;NULL;0;1
12054;65346788;12049;001.028.001.186.003.005;Thymelaea hirsuta (L.) Endl.;Thymelaea hirsuta (L.) Endl.;Thymelaea hirsuta (L.) Endl.;Thymelaea hirsuta (L.) Endl.;NULL;0;1
12055;65346788;12049;001.028.001.186.003.006;Thymelaea lanuginosa (Lam.) Ceballos & Vicioso;Thymelaea lanuginosa (Lam.) Ceballos & Vicioso;Thymelaea lanuginosa (Lam.) Ceballos & Vicioso;Thymelaea lanuginosa (Lam.) Ceballos & Vicioso;NULL;0;1
12056;65346788;12049;001.028.001.186.003.007;Thymelaea lythroides Barratte & Murb.;Thymelaea lythroides Barratte & Murb.;Thymelaea lythroides Barratte & Murb.;Thymelaea lythroides Barratte & Murb.;NULL;0;1
12057;65346788;12049;001.028.001.186.003.008;Thymelaea microphylla Coss. & Durieu;Thymelaea microphylla Coss. & Durieu;Thymelaea microphylla Coss. & Durieu;Thymelaea microphylla Coss. & Durieu;NULL;0;1
12058;65346788;12049;001.028.001.186.003.009;Thymelaea putorioides Emb. & Maire;Thymelaea putorioides Emb. & Maire;Thymelaea putorioides Emb. & Maire;Thymelaea putorioides Emb. & Maire;NULL;0;1
12059;65346788;12049;001.028.001.186.003.010;Thymelaea salsa Murb.;Thymelaea salsa Murb.;Thymelaea salsa Murb.;Thymelaea salsa Murb.;NULL;0;1
12060;65346788;12049;001.028.001.186.003.011;Thymelaea sempervirens Murb.;Thymelaea sempervirens Murb.;Thymelaea sempervirens Murb.;Thymelaea sempervirens Murb.;NULL;0;1
12061;65346788;12049;001.028.001.186.003.012;Thymelaea tartonraira (L.) All.;Thymelaea tartonraira (L.) All.;Thymelaea tartonraira (L.) All.;Thymelaea tartonraira (L.) All.;NULL;0;1
12062;65346788;12049;001.028.001.186.003.013;Thymelaea velutina (Cambess.) Endl.;Thymelaea velutina (Cambess.) Endl.;Thymelaea velutina (Cambess.) Endl.;Thymelaea velutina (Cambess.) Endl.;NULL;0;1
12063;65346788;12049;001.028.001.186.003.014;Thymelaea villosa (L.) Endl.;Thymelaea villosa (L.) Endl.;Thymelaea villosa (L.) Endl.;Thymelaea villosa (L.) Endl.;NULL;0;1
12064;65346788;12049;001.028.001.186.003.015;Thymelaea virescens Meisn.;Thymelaea virescens Meisn.;Thymelaea virescens Meisn.;Thymelaea virescens Meisn.;NULL;0;1
12065;65346788;12049;001.028.001.186.003.016;Thymelaea virgata (Desf.) Endl.;Thymelaea virgata (Desf.) Endl.;Thymelaea virgata (Desf.) Endl.;Thymelaea virgata (Desf.) Endl.;NULL;0;1
12066;65346788;12065;001.028.001.186.003.016.001;Thymelaea virgata (Desf.) Endl. subsp. broussonetii (Ball) Kit Tan;Thymelaea virgata (Desf.) Endl. subsp. broussonetii (Ball) Kit Tan;Thymelaea virgata (Desf.) Endl. subsp. broussonetii (Ball) Kit Tan;Thymelaea virgata (Desf.) Endl. subsp. broussonetii (Ball) Kit Tan;NULL;0;1
12067;65346788;12065;001.028.001.186.003.016.002;Thymelaea virgata (Desf.) Endl. subsp. virgata;Thymelaea virgata (Desf.) Endl. subsp. virgata;Thymelaea virgata (Desf.) Endl. subsp. virgata;Thymelaea virgata (Desf.) Endl. subsp. virgata;NULL;0;1
12068;65346788;59;001.028.001.187;Tiliaceae;Tiliaceae;Tiliaceae;Tiliaceae;NULL;0;1
12069;65346788;12068;001.028.001.187.001;Corchorus L.;Corchorus L.;Corchorus L.;Corchorus L.;NULL;0;1
12070;65346788;12069;001.028.001.187.001.001;Corchorus depressus (L.) Stocks;Corchorus depressus (L.) Stocks;Corchorus depressus (L.) Stocks;Corchorus depressus (L.) Stocks;NULL;0;1
12071;65346788;12069;001.028.001.187.001.002;Corchorus olitorius L.;Corchorus olitorius L.;Corchorus olitorius L.;Corchorus olitorius L.;NULL;0;1
12072;65346788;12069;001.028.001.187.001.003;Corchorus tridens L.;Corchorus tridens L.;Corchorus tridens L.;Corchorus tridens L.;NULL;0;1
12073;65346788;12069;001.028.001.187.001.004;Corchorus trilocularis L.;Corchorus trilocularis L.;Corchorus trilocularis L.;Corchorus trilocularis L.;NULL;0;1
12074;65346788;12068;001.028.001.187.002;Grewia L.;Grewia L.;Grewia L.;Grewia L.;NULL;0;1
12075;65346788;12074;001.028.001.187.002.001;Grewia tembensis Fresen.;Grewia tembensis Fresen.;Grewia tembensis Fresen.;Grewia tembensis Fresen.;NULL;0;1
12076;65346788;12074;001.028.001.187.002.002;Grewia tenax (Forssk.) Fiori;Grewia tenax (Forssk.) Fiori;Grewia tenax (Forssk.) Fiori;Grewia tenax (Forssk.) Fiori;NULL;0;1
12077;65346788;12074;001.028.001.187.002.003;Grewia villosa Willd.;Grewia villosa Willd.;Grewia villosa Willd.;Grewia villosa Willd.;NULL;0;1
12078;65346788;12068;001.028.001.187.003;Triumfetta L.;Triumfetta L.;Triumfetta L.;Triumfetta L.;NULL;0;1
12079;65346788;12078;001.028.001.187.003.001;Triumfetta flavescens Hochst. ex A.Rich.;Triumfetta flavescens Hochst. ex A.Rich.;Triumfetta flavescens Hochst. ex A.Rich.;Triumfetta flavescens Hochst. ex A.Rich.;NULL;0;1
12080;65346788;12078;001.028.001.187.003.002;Triumfetta rhomboidea Jacq.;Triumfetta rhomboidea Jacq.;Triumfetta rhomboidea Jacq.;Triumfetta rhomboidea Jacq.;NULL;0;1
12081;65346788;59;001.028.001.188;Trapaceae;Trapaceae;Trapaceae;Trapaceae;NULL;0;1
12082;65346788;12081;001.028.001.188.001;Trapa L.;Trapa L.;Trapa L.;Trapa L.;NULL;0;1
12083;65346788;12082;001.028.001.188.001.001;Trapa natans L.;Trapa natans L.;Trapa natans L.;Trapa natans L.;NULL;0;1
12084;65346788;59;001.028.001.189;Tribulaceae;Tribulaceae;Tribulaceae;Tribulaceae;NULL;0;1
12085;65346788;12084;001.028.001.189.001;Tribulus L.;Tribulus L.;Tribulus L.;Tribulus L.;NULL;0;1
12086;65346788;12085;001.028.001.189.001.001;Tribulus bimucronatus Viv.;Tribulus bimucronatus Viv.;Tribulus bimucronatus Viv.;Tribulus bimucronatus Viv.;NULL;0;1
12087;65346788;12085;001.028.001.189.001.002;Tribulus macropterus Boiss.;Tribulus macropterus Boiss.;Tribulus macropterus Boiss.;Tribulus macropterus Boiss.;NULL;0;1
12088;65346788;12085;001.028.001.189.001.003;Tribulus megistopterus Kralik;Tribulus megistopterus Kralik;Tribulus megistopterus Kralik;Tribulus megistopterus Kralik;NULL;0;1
12089;65346788;12085;001.028.001.189.001.004;Tribulus mollis Ehrenb. ex Schweinf.;Tribulus mollis Ehrenb. ex Schweinf.;Tribulus mollis Ehrenb. ex Schweinf.;Tribulus mollis Ehrenb. ex Schweinf.;NULL;0;1
12090;65346788;12085;001.028.001.189.001.005;Tribulus parvispinus C.Presl;Tribulus parvispinus C.Presl;Tribulus parvispinus C.Presl;Tribulus parvispinus C.Presl;NULL;0;1
12091;65346788;12085;001.028.001.189.001.006;Tribulus pentandrus Forssk.;Tribulus pentandrus Forssk.;Tribulus pentandrus Forssk.;Tribulus pentandrus Forssk.;NULL;0;1
12092;65346788;12085;001.028.001.189.001.007;Tribulus spurius Kralik;Tribulus spurius Kralik;Tribulus spurius Kralik;Tribulus spurius Kralik;NULL;0;1
12093;65346788;12085;001.028.001.189.001.008;Tribulus terrestris L.;Tribulus terrestris L.;Tribulus terrestris L.;Tribulus terrestris L.;NULL;0;1
12094;65346788;59;001.028.001.190;Tropaeolaceae;Tropaeolaceae;Tropaeolaceae;Tropaeolaceae;NULL;0;1
12095;65346788;12094;001.028.001.190.001;Tropaeolum L.;Tropaeolum L.;Tropaeolum L.;Tropaeolum L.;NULL;0;1
12096;65346788;12095;001.028.001.190.001.001;Tropaeolum majus L.;Tropaeolum majus L.;Tropaeolum majus L.;Tropaeolum majus L.;NULL;0;1
12097;65346788;59;001.028.001.191;Typhaceae;Typhaceae;Typhaceae;Typhaceae;NULL;0;1
12098;65346788;12097;001.028.001.191.001;Sparganium L.;Sparganium L.;Sparganium L.;Sparganium L.;NULL;0;1
12099;65346788;12098;001.028.001.191.001.001;Sparganium erectum L.;Sparganium erectum L.;Sparganium erectum L.;Sparganium erectum L.;NULL;0;1
12100;65346788;12099;001.028.001.191.001.001.001;Sparganium erectum L. subsp. erectum;Sparganium erectum L. subsp. erectum;Sparganium erectum L. subsp. erectum;Sparganium erectum L. subsp. erectum;NULL;0;1
12101;65346788;12099;001.028.001.191.001.001.002;Sparganium erectum L. subsp. neglectum (Beeby) K.Richt.;Sparganium erectum L. subsp. neglectum (Beeby) K.Richt.;Sparganium erectum L. subsp. neglectum (Beeby) K.Richt.;Sparganium erectum L. subsp. neglectum (Beeby) K.Richt.;NULL;0;1
12102;65346788;12098;001.028.001.191.001.002;Sparganium natans L.;Sparganium natans L.;Sparganium natans L.;Sparganium natans L.;NULL;0;1
12103;65346788;12097;001.028.001.191.002;Typha L.;Typha L.;Typha L.;Typha L.;NULL;0;1
12104;65346788;12103;001.028.001.191.002.001;Typha angustifolia L.;Typha angustifolia L.;Typha angustifolia L.;Typha angustifolia L.;NULL;0;1
12105;65346788;12103;001.028.001.191.002.002;Typha domingensis (Pers.) Steud.;Typha domingensis (Pers.) Steud.;Typha domingensis (Pers.) Steud.;Typha domingensis (Pers.) Steud.;NULL;0;1
12106;65346788;12103;001.028.001.191.002.003;Typha elephantina Roxb.;Typha elephantina Roxb.;Typha elephantina Roxb.;Typha elephantina Roxb.;NULL;0;1
12107;65346788;12103;001.028.001.191.002.004;Typha latifolia L.;Typha latifolia L.;Typha latifolia L.;Typha latifolia L.;NULL;0;1
12108;65346788;59;001.028.001.192;Ulmaceae;Ulmaceae;Ulmaceae;Ulmaceae;NULL;0;1
12109;65346788;12108;001.028.001.192.001;Ulmus L.;Ulmus L.;Ulmus L.;Ulmus L.;NULL;0;1
12110;65346788;12109;001.028.001.192.001.001;Ulmus minor Mill.;Ulmus minor Mill.;Ulmus minor Mill.;Ulmus minor Mill.;NULL;0;1
12111;65346788;59;001.028.001.193;Unknown;Unknown;Unknown;Unknown;NULL;0;1
12112;65346788;12111;001.028.001.193.001;Cyrtonium;Cyrtonium;Cyrtonium;Cyrtonium;NULL;0;1
12113;65346788;12112;001.028.001.193.001.001;Cyrtonium falcatum (L.f.) C.Presl;Cyrtonium falcatum (L.f.) C.Presl;Cyrtonium falcatum (L.f.) C.Presl;Cyrtonium falcatum (L.f.) C.Presl;NULL;0;1
12114;65346788;12111;001.028.001.193.002;Diphasium;Diphasium;Diphasium;Diphasium;NULL;0;1
12115;65346788;12114;001.028.001.193.002.001;Diphasium madeirense (J.H.Wilce) Rothm.;Diphasium madeirense (J.H.Wilce) Rothm.;Diphasium madeirense (J.H.Wilce) Rothm.;Diphasium madeirense (J.H.Wilce) Rothm.;NULL;0;1
12116;65346788;12111;001.028.001.193.003;Phyllitis;Phyllitis;Phyllitis;Phyllitis;NULL;0;1
12117;65346788;12116;001.028.001.193.003.001;Phyllitis sagittata (DC.) Guinea & Heywood;Phyllitis sagittata (DC.) Guinea & Heywood;Phyllitis sagittata (DC.) Guinea & Heywood;Phyllitis sagittata (DC.) Guinea & Heywood;NULL;0;1
12118;65346788;12116;001.028.001.193.003.002;Phyllitis scolopendrium (L.) Newm.;Phyllitis scolopendrium (L.) Newm.;Phyllitis scolopendrium (L.) Newm.;Phyllitis scolopendrium (L.) Newm.;NULL;0;1
12119;65346788;12111;001.028.001.193.004;Stenogramma;Stenogramma;Stenogramma;Stenogramma;NULL;0;1
12120;65346788;12119;001.028.001.193.004.001;Stegnogramma pozoi (Lag.) K.Iwats.;Stegnogramma pozoi (Lag.) K.Iwats.;Stegnogramma pozoi (Lag.) K.Iwats.;Stegnogramma pozoi (Lag.) K.Iwats.;NULL;0;1
12121;65346788;59;001.028.001.194;Urticaceae;Urticaceae;Urticaceae;Urticaceae;NULL;0;1
12122;65346788;12121;001.028.001.194.001;Forsskaolea L.;Forsskaolea L.;Forsskaolea L.;Forsskaolea L.;NULL;0;1
12123;65346788;12122;001.028.001.194.001.001;Forsskaolea angustifolia Retz.;Forsskaolea angustifolia Retz.;Forsskaolea angustifolia Retz.;Forsskaolea angustifolia Retz.;NULL;0;1
12124;65346788;12122;001.028.001.194.001.002;Forsskaolea tenacissima L.;Forsskaolea tenacissima L.;Forsskaolea tenacissima L.;Forsskaolea tenacissima L.;NULL;0;1
12125;65346788;12122;001.028.001.194.001.003;Forsskaolea viridis Ehrenb. ex Webb;Forsskaolea viridis Ehrenb. ex Webb;Forsskaolea viridis Ehrenb. ex Webb;Forsskaolea viridis Ehrenb. ex Webb;NULL;0;1
12126;65346788;12121;001.028.001.194.002;Gesnouinia Gaudich.;Gesnouinia Gaudich.;Gesnouinia Gaudich.;Gesnouinia Gaudich.;NULL;0;1
12127;65346788;12126;001.028.001.194.002.001;Gesnouinia arborea (L.f.) Gaudich.;Gesnouinia arborea (L.f.) Gaudich.;Gesnouinia arborea (L.f.) Gaudich.;Gesnouinia arborea (L.f.) Gaudich.;NULL;0;1
12128;65346788;12121;001.028.001.194.003;Parietaria L.;Parietaria L.;Parietaria L.;Parietaria L.;NULL;0;1
12129;65346788;12128;001.028.001.194.003.001;Parietaria alsinefolia Delile;Parietaria alsinefolia Delile;Parietaria alsinefolia Delile;Parietaria alsinefolia Delile;NULL;0;1
12130;65346788;12128;001.028.001.194.003.002;Parietaria cretica L.;Parietaria cretica L.;Parietaria cretica L.;Parietaria cretica L.;NULL;0;1
12131;65346788;12128;001.028.001.194.003.003;Parietaria debilis G.Forst.;Parietaria debilis G.Forst.;Parietaria debilis G.Forst.;Parietaria debilis G.Forst.;NULL;0;1
12132;65346788;12128;001.028.001.194.003.004;Parietaria filamentosa Webb & Berthel.;Parietaria filamentosa Webb & Berthel.;Parietaria filamentosa Webb & Berthel.;Parietaria filamentosa Webb & Berthel.;NULL;0;1
12133;65346788;12128;001.028.001.194.003.005;Parietaria judaica L.;Parietaria judaica L.;Parietaria judaica L.;Parietaria judaica L.;NULL;0;1
12134;65346788;12128;001.028.001.194.003.006;Parietaria lusitanica L.;Parietaria lusitanica L.;Parietaria lusitanica L.;Parietaria lusitanica L.;NULL;0;1
12135;65346788;12128;001.028.001.194.003.007;Parietaria mauritanica Durieu;Parietaria mauritanica Durieu;Parietaria mauritanica Durieu;Parietaria mauritanica Durieu;NULL;0;1
12136;65346788;12121;001.028.001.194.004;Soleirolia Gaudich.;Soleirolia Gaudich.;Soleirolia Gaudich.;Soleirolia Gaudich.;NULL;0;1
12137;65346788;12136;001.028.001.194.004.001;Soleirolia soleirolii (Req.) Dandy;Soleirolia soleirolii (Req.) Dandy;Soleirolia soleirolii (Req.) Dandy;Soleirolia soleirolii (Req.) Dandy;NULL;0;1
12138;65346788;12121;001.028.001.194.005;Urtica L.;Urtica L.;Urtica L.;Urtica L.;NULL;0;1
12139;65346788;12138;001.028.001.194.005.001;Urtica dioica L.;Urtica dioica L.;Urtica dioica L.;Urtica dioica L.;NULL;0;1
